n,x,y
2980,0.653114479,0.914933453
2981,0.543969581,0.740623045
2982,0.548810037,0.610907636
2983,0.690288033,0.412870421
2984,0.982361406,0.917019914
2985,0.874073749,0.474624805
2986,0.717759783,0.368015586
2987,0.399283144,0.346164871
2988,0.318265263,0.218293824
2989,0.419149133,0.543835457
2990,0.972936356,0.630739492
2991,0.387077628,0.926757729
2992,0.385414816,0.733041117
2993,0.409972458,0.122085877
2994,0.143051601,0.096229825
2995,0.998354969,0.103077772
2996,0.00525097,0.558088054
2997,0.607829932,0.524891237
2998,0.926283501,0.312699739
2999,0.254665343,0.135178834
3000,0.610907724,0.795813192
3001,0.376968175,0.559783552
3002,0.240761994,0.1857289
3003,0.198420671,0.144559667
3004,0.116165393,0.518459346
3005,0.843057324,0.353889719
3006,0.783967354,0.864165279
3007,0.908520898,0.137965431
3008,0.049510028,0.119538554
3009,0.694189366,0.527570094
3010,0.32437287,0.959259825
3011,0.646223526,0.117791038
3012,0.548948248,0.526946993
3013,0.315616194,0.527367207
3014,0.971613069,0.40752285
3015,0.000932287,0.54128843
3016,0.74620646,0.963998817
3017,0.85347275,0.22977897
3018,0.510129246,0.776665507
3019,0.592293892,0.605461059
3020,0.994748714,0.801051573
3021,0.234434551,0.037171326
3022,0.629513545,0.036689234
3023,0.743305772,0.878345684
3024,0.378835673,0.817516147
3025,0.712172948,0.214093274
3026,0.393523864,0.449914562
3027,0.526259037,0.778275324
3028,0.612813768,0.673825108
3029,0.67720279,0.421037196
3030,0.322136693,0.563752899
3031,0.628900601,0.330199431
3032,0.543067632,0.719309678
3033,0.223263911,0.899672225
3034,0.612517661,0.446447008
3035,0.264930489,0.593951909
3036,0.908747046,0.027926689
3037,0.473276502,0.519210327
3038,0.721561345,0.279020384
3039,0.5220433,0.577832524
3040,0.476618212,0.648536327
3041,0.221224017,0.946378517
3042,0.142089569,0.9870564
3043,0.927328697,0.521773729
3044,0.528749715,0.427358898
3045,0.523931706,0.947331044
3046,0.527474248,0.916182014
3047,0.813353012,0.483479864
3048,0.238642206,0.172042949
3049,0.172352226,0.223036456
3050,0.82188501,0.779421843
3051,0.460298771,0.086039152
3052,0.64052587,0.717265091
3053,0.827443792,0.740009356
3054,0.894024563,0.212467881
3055,0.867780834,0.056409456
3056,0.043259154,0.377887314
3057,0.381262089,0.796622795
3058,0.832120894,0.011175863
3059,0.817770678,0.893149494
3060,0.123034011,0.379764483
3061,0.153844406,0.659899117
3062,0.251481804,0.701830151
3063,0.10280295,0.845195116
3064,0.356646617,0.021806409
3065,0.803213049,0.080733318
3066,0.521352725,0.507230807
3067,0.452805062,0.447856116
3068,0.08800027,0.386077585
3069,0.395548256,0.242363777
3070,0.996961962,0.198279275
3071,0.695015685,0.935757544
3072,0.449314584,0.279319913
3073,0.478339983,0.170874261
3074,0.798281619,0.105337528
3075,0.758802813,0.418015053
3076,0.149880521,0.329630225
3077,0.68017994,0.719726544
3078,0.366925429,0.513949077
3079,0.520693754,0.732645872
3080,0.237629277,0.341331507
3081,0.370773789,0.260457398
3082,0.340094595,0.981030617
3083,0.381133201,0.134590744
3084,0.017766733,0.933859214
3085,0.200852856,0.855020215
3086,0.570549974,0.322598394
3087,0.057734665,0.676444633
3088,0.178429457,0.128356181
3089,0.718180526,0.480107469
3090,0.274595409,0.847924909
3091,0.324013906,0.482985578
3092,0.241831595,0.405091427
3093,0.83414134,0.596744407
3094,0.091328707,0.435718445
3095,0.63614295,0.030783361
3096,0.858890966,0.60077143
3097,0.201682941,0.38410289
3098,0.423145659,0.327298608
3099,0.792313153,0.302112291
3100,0.61786147,0.746609915
3101,0.371618933,0.346883814
3102,0.043900138,0.434291318
3103,0.442530009,0.776874165
3104,0.367174425,0.721125791
3105,0.7125364,0.073825752
3106,0.295246638,0.19701705
3107,0.40792429,0.345619736
3108,0.648185906,0.535073215
3109,0.810826415,0.164510592
3110,0.352352517,0.784644078
3111,0.385357237,0.892908007
3112,0.578700908,0.689121827
3113,0.924817075,0.843663846
3114,0.191609926,0.959036567
3115,0.971376284,0.438934588
3116,0.711896007,0.457907923
3117,0.372355953,0.176350808
3118,0.665601397,0.29729761
3119,0.329450576,0.118383472
3120,0.070779853,0.000360885
3121,0.756038386,0.34878472
3122,0.379403087,0.303074058
3123,0.525815065,0.99403143
3124,0.496599733,0.101945241
3125,0.901313325,0.435266886
3126,0.757036483,0.757959294
3127,0.025589333,0.626395055
3128,0.592776571,0.697261934
3129,0.462541289,0.154342568
3130,0.462178154,0.832330855
3131,0.839580077,0.595199754
3132,0.414892718,0.478213176
3133,0.473602415,0.11023062
3134,0.890352101,0.275466763
3135,0.439837645,0.738438961
3136,0.491270148,0.172190769
3137,0.511792606,0.939052487
3138,0.824670278,0.435199229
3139,0.67038052,0.228089923
3140,0.740448171,0.781350467
3141,0.401677583,0.489982636
3142,0.040587969,0.245333303
3143,0.679841558,0.810052632
3144,0.553849938,0.699637302
3145,0.769228417,0.781468485
3146,0.769878264,0.738200708
3147,0.118119196,0.658035601
3148,0.220708488,0.171910742
3149,0.077136834,0.221086146
3150,0.817479849,0.983688771
3151,0.101706456,0.972155026
3152,0.088250248,0.345252406
3153,0.75331168,0.932112072
3154,0.564413782,0.046723324
3155,0.055004692,0.063488483
3156,0.680982435,0.92295676
3157,0.711059722,0.413779091
3158,0.48279146,0.505068212
3159,0.054778327,0.461342813
3160,0.691014869,0.728085933
3161,0.417924001,0.462660924
3162,0.583943785,0.512596453
3163,0.998094592,0.5465736
3164,0.816849448,0.88449259
3165,0.871932705,0.967339534
3166,0.145524497,0.861339134
3167,0.334335902,0.294905523
3168,0.518219136,0.687311487
3169,0.006026269,0.887449803
3170,0.988680665,0.658940424
3171,0.274667394,0.19260496
3172,0.262343184,0.414258036
3173,0.313040542,0.128025914
3174,0.255023902,0.163253953
3175,0.858878317,0.216159662
3176,0.555693726,0.121018311
3177,0.510980933,0.985782075
3178,0.420219777,0.568762568
3179,0.051149073,0.1082518
3180,0.304489704,0.368859412
3181,0.86677521,0.884467948
3182,0.801972057,0.21901709
3183,0.85664123,0.14457286
3184,0.257084737,0.880293199
3185,0.202007317,0.112484136
3186,0.052107224,0.670708301
3187,0.53684896,0.484462369
3188,0.373807132,0.230781957
3189,0.464224552,0.963081751
3190,0.488987049,0.847755638
3191,0.583775849,0.277549958
3192,0.365728162,0.38470172
3193,0.801449421,0.486094292
3194,0.200266044,0.783840266
3195,0.919378703,0.933304375
3196,0.556127359,0.951023248
3197,0.051160408,0.351365859
3198,0.3142666,0.971255492
3199,0.533078969,0.637403713
3200,0.408928617,0.470087527
3201,0.56493081,0.500364177
3202,0.323553972,0.657308386
3203,0.273557076,0.625839876
3204,0.79608846,0.32557534
3205,0.291534291,0.275152852
3206,0.710556136,0.052414007
3207,0.802461624,0.679914637
3208,0.592092139,0.284170688
3209,0.454616736,0.789095099
3210,0.934858991,0.662018147
3211,0.444880852,0.60419684
3212,0.878061639,0.91805266
3213,0.057716378,0.038254888
3214,0.433720774,0.924664392
3215,0.63927354,0.325512988
3216,0.048963063,0.946929738
3217,0.862630389,0.043548995
3218,0.071928053,0.338597572
3219,0.596284632,0.417324292
3220,0.180165619,0.698102148
3221,0.922398461,0.612002722
3222,0.561059361,0.259478102
3223,0.800697984,0.394352029
3224,0.498216981,0.188492429
3225,0.673851816,0.012709744
3226,0.674958481,0.216527729
3227,0.294892615,0.294688156
3228,0.211026501,0.849210784
3229,0.838302949,0.282738428
3230,0.145775503,0.386512781
3231,0.917858084,0.829121029
3232,0.206907597,0.7848903
3233,0.100862313,0.992295948
3234,0.095235208,0.015310141
3235,0.784252614,0.881891712
3236,0.95087085,0.683637346
3237,0.414691144,0.757969757
3238,0.658880285,0.869501522
3239,0.257589837,0.090149401
3240,0.905878331,0.645630959
3241,0.685912784,0.910965504
3242,0.154836892,0.361713393
3243,0.056664705,0.343908514
3244,0.69570762,0.920930677
3245,0.041756572,0.394625059
3246,0.836127068,0.622199734
3247,0.293635113,0.771597022
3248,0.232667579,0.211503387
3249,0.582056111,0.469764153
3250,0.318729644,0.743011101
3251,0.56057485,0.815641893
3252,0.153988788,0.216815095
3253,0.911903711,0.213039939
3254,0.32439236,0.663522336
3255,0.841305287,0.795476113
3256,0.151897817,0.480092057
3257,0.799372,0.713787625
3258,0.980097825,0.462673679
3259,0.391501181,0.668330084
3260,0.032942342,0.235539612
3261,0.379974627,0.255887059
3262,0.64078323,0.623452633
3263,0.223364947,0.070987815
3264,0.545719636,0.615223317
3265,0.09359035,0.289270981
3266,0.464452879,0.257273125
3267,0.7282395,0.491404126
3268,0.429858501,0.075055816
3269,0.678906831,0.532051961
3270,0.114372775,0.530717275
3271,0.828494864,0.443599791
3272,0.122127232,0.502993039
3273,0.923317166,0.633985842
3274,0.996128564,0.286238839
3275,0.939429294,0.69524451
3276,0.526335478,0.263486807
3277,0.290758658,0.439136318
3278,0.347948551,0.614681734
3279,0.750368862,0.98796716
3280,0.496550433,0.82254776
3281,0.929828598,0.271631262
3282,0.09299148,0.081411846
3283,0.484743053,0.714240468
3284,0.863992194,0.462387939
3285,0.597776998,0.611540547
3286,0.540716408,0.26621813
3287,0.088433968,0.696366906
3288,0.139707956,0.775233805
3289,0.271174079,0.853326387
3290,0.893064661,0.485371129
3291,0.845407493,0.969301648
3292,0.227178362,0.041807522
3293,0.924606832,0.615938649
3294,0.032403913,0.529897092
3295,0.598793343,0.908843026
3296,0.967354588,0.233415771
3297,0.34429855,0.296932644
3298,0.944401005,0.503617851
3299,0.65653188,0.958695203
3300,0.050055699,0.688800291
3301,0.33313522,0.361599623
3302,0.44962367,0.697536293
3303,0.247396382,0.685612098
3304,0.742352153,0.702582555
3305,0.178857342,0.121173177
3306,0.78772617,0.360701029
3307,0.298232301,0.952778319
3308,0.069424478,0.920789153
3309,0.559175092,0.15328886
3310,0.095668657,0.290064127
3311,0.551568434,0.19643697
3312,0.787989126,0.698974339
3313,0.595595743,0.672234556
3314,0.461396851,0.669509817
3315,0.033727095,0.247678391
3316,0.513364759,0.289833527
3317,0.097226787,0.981296602
3318,0.646810976,0.414400906
3319,0.131969343,0.400464099
3320,0.577990441,0.897994137
3321,0.352870964,0.307964485
3322,0.374712704,0.207508081
3323,0.663144676,0.678070691
3324,0.163884367,0.102943194
3325,0.169697521,0.992519768
3326,0.941545554,0.350386438
3327,0.331630871,0.507094601
3328,0.842296069,0.765253557
3329,0.873433879,0.545256999
3330,0.480247112,0.246143597
3331,0.14903714,0.935158793
3332,0.094013185,0.495337897
3333,0.879061611,0.76086332
3334,0.117070937,0.009774389
3335,0.496128837,0.623890692
3336,0.535986554,0.174754925
3337,0.117582614,0.001084761
3338,0.467813769,0.469276364
3339,0.164026764,0.434100761
3340,0.535467603,0.478772713
3341,0.506783092,0.026744779
3342,0.366899207,0.259875806
3343,0.197713087,0.218757657
3344,0.403718483,0.759502649
3345,0.203458294,0.392486545
3346,0.127113357,0.728333763
3347,0.239884389,0.865949237
3348,0.871527266,0.185323486
3349,0.501796322,0.100034944
3350,0.890609027,0.846122922
3351,0.015111388,0.634290265
3352,0.943312496,0.836889661
3353,0.488401061,0.811696053
3354,0.791048674,0.549034567
3355,0.570411594,0.585173673
3356,0.688959008,0.998553227
3357,0.229261958,0.505427438
3358,0.750042037,0.173948305
3359,0.153657048,0.843305423
3360,0.264174178,0.371609836
3361,0.030920047,0.683490815
3362,0.39326748,0.14442554
3363,0.518116244,0.896646013
3364,0.291957778,0.301823373
3365,0.89050492,0.628352444
3366,0.084326034,0.023461799
3367,0.578517118,0.892992999
3368,0.233917886,0.006709029
3369,0.595294019,0.266031443
3370,0.784012843,0.996167896
3371,0.710790081,0.73081337
3372,0.062138519,0.41469041
3373,0.245750256,0.533276761
3374,0.599177952,0.998615393
3375,0.982951813,0.415387747
3376,0.041222604,0.337343827
3377,0.61824829,0.572367143
3378,0.691838921,0.351255887
3379,0.814645777,0.687969072
3380,0.342071929,0.224976652
3381,0.810550919,0.375991865
3382,0.461789828,0.408453728
3383,0.92084583,0.766699448
3384,0.010765801,0.683397414
3385,0.940308265,0.913808529
3386,0.411969802,0.140780812
3387,0.407104932,0.656233817
3388,0.088048345,0.352135172
3389,0.244837993,0.936963237
3390,0.73375478,0.94690691
3391,0.678805837,0.763589532
3392,0.151234484,0.500380847
3393,0.344319312,0.254099468
3394,0.140370855,0.576982855
3395,0.198200643,0.423961016
3396,0.219643054,0.062038349
3397,0.331060504,0.174970679
3398,0.975977667,0.359535227
3399,0.9972938,0.542203254
3400,0.791588969,0.358040737
3401,0.479727276,0.010838468
3402,0.497328337,0.692412493
3403,0.779260213,0.484070906
3404,0.908096232,0.597494618
3405,0.75146116,0.022698224
3406,0.636389234,0.644066766
3407,0.199038929,0.584306419
3408,0.625155613,0.085400823
3409,0.845725271,0.777317804
3410,0.786617036,0.858953586
3411,0.092386459,0.805530738
3412,0.717444308,0.347151527
3413,0.349199486,0.722522213
3414,0.162227309,0.593717545
3415,0.965749707,0.212020404
3416,0.672718419,0.146634176
3417,0.745557416,0.200904175
3418,0.134941341,0.780684493
3419,0.828429026,0.425571293
3420,0.937132748,0.838361292
3421,0.904784352,0.42255972
3422,0.744962681,0.809974218
3423,0.832456617,0.004724275
3424,0.802168561,0.67952867
3425,0.590381601,0.884923896
3426,0.435320909,0.73096179
3427,0.825173807,0.139205462
3428,0.784430347,0.964239854
3429,0.87082408,0.002672423
3430,0.298971323,0.313672438
3431,0.960937341,0.880274359
3432,0.531671246,0.212672868
3433,0.945938957,0.995434158
3434,0.115838178,0.011786275
3435,0.968459977,0.272402236
3436,0.787479347,0.403003003
3437,0.252004413,0.935081199
3438,0.838372222,0.038903505
3439,0.232086847,0.550758039
3440,0.198013563,0.313108136
3441,0.457904805,0.420635239
3442,0.236641935,0.487067342
3443,0.492620681,0.293682037
3444,0.908118903,0.172185936
3445,0.685326262,0.511928265
3446,0.710396737,0.50017908
3447,0.392013108,0.144086979
3448,0.783841665,0.797063718
3449,0.79364669,0.147819975
3450,0.682856178,0.455513888
3451,0.941707778,0.12359042
3452,0.825769338,0.08341358
3453,0.406240962,0.143408319
3454,0.087098481,0.256663432
3455,0.652476129,0.451934533
3456,0.836257173,0.713032223
3457,0.339591448,0.689326394
3458,0.594866096,0.745524254
3459,0.836297344,0.867687726
3460,0.792949478,0.903085638
3461,0.004495347,0.057955878
3462,0.489052993,0.820896388
3463,0.01635357,0.286931913
3464,0.110597148,0.08315707
3465,0.812390353,0.728913642
3466,0.418657202,0.215370227
3467,0.604757155,0.646977697
3468,0.457484023,0.475921303
3469,0.335417297,0.247674204
3470,0.21365697,0.358417713
3471,0.353714171,0.782887878
3472,0.844537358,0.082828329
3473,0.61927633,0.060508058
3474,0.292131724,0.177384563
3475,0.087976247,0.106275741
3476,0.271009722,0.24983119
3477,0.701176687,0.893232285
3478,0.442031305,0.233479141
3479,0.660999429,0.251701764
3480,0.807131538,0.65487654
3481,0.120710628,0.135567974
3482,0.682951127,0.76655721
3483,0.041521694,0.809585885
3484,0.822936147,0.79780073
3485,0.18410604,0.1226652
3486,0.2714806,0.764918259
3487,0.957707026,0.918103975
3488,0.362373659,0.179498475
3489,0.224200363,0.751028185
3490,0.889856136,0.921665936
3491,0.610241613,0.830270424
3492,0.893899217,0.631145124
3493,0.394355128,0.884355135
3494,0.499679203,0.356245394
3495,0.955783731,0.139061731
3496,0.50675386,0.696939913
3497,0.988550772,0.494605447
3498,0.189447633,0.894746121
3499,0.830626838,0.915969288
3500,0.162213813,0.630869594
3501,0.527193308,0.577453804
3502,0.000352598,0.740223447
3503,0.175346673,0.710064494
3504,0.945004934,0.351012406
3505,0.454570745,0.570127138
3506,0.809394677,0.346097887
3507,0.250812119,0.301944029
3508,0.352303927,0.843094539
3509,0.100907184,0.370348794
3510,0.55267672,0.299868511
3511,0.862252561,0.130069437
3512,0.513866921,0.895287479
3513,0.376687811,0.437912068
3514,0.928611821,0.714412808
3515,0.893800819,0.118771965
3516,0.666308242,0.052836744
3517,0.075902801,0.124307265
3518,0.624017696,0.150989509
3519,0.444097081,0.797393607
3520,0.957844565,0.05368948
3521,0.361821467,0.364219735
3522,0.661164162,0.017876549
3523,0.631924083,0.904225192
3524,0.375863172,0.812281877
3525,0.522181308,0.686282605
3526,0.676550962,0.967983141
3527,0.907186178,0.902403015
3528,0.498116601,0.490531642
3529,0.363722553,0.403795721
3530,0.976198502,0.572714332
3531,0.056979536,0.646590391
3532,0.834813899,0.59016021
3533,0.68353352,0.073921658
3534,0.557413074,0.573459915
3535,0.447733636,0.439643472
3536,0.751073878,0.331875672
3537,0.891109304,0.016152821
3538,0.728861471,0.344482005
3539,0.749817136,0.282155251
3540,0.035107202,0.400861165
3541,0.325195644,0.658816086
3542,0.136992618,0.237093638
3543,0.952975533,0.172653422
3544,0.891414875,0.105417916
3545,0.144526267,0.739840952
3546,0.587548062,0.0767807
3547,0.576766167,0.757326038
3548,0.046672352,0.265685068
3549,0.392219157,0.621140833
3550,0.747373764,0.407143199
3551,0.641496047,0.483608625
3552,0.280871515,0.321451749
3553,0.762452194,0.646752681
3554,0.291171296,0.227453313
3555,0.544287615,0.652319441
3556,0.420702663,0.1968006
3557,0.978150967,0.563830294
3558,0.648798779,0.803620472
